File,Line,Pattern,Risk Level,Suggestion
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,411,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,421,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,428,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,598,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,610,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,611,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,612,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,613,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,614,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,615,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,616,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,617,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,618,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,809,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,820,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,827,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,828,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,829,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1070,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1154,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1223,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1277,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1278,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1279,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1295,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1304,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1320,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1325,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1332,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1333,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1334,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1341,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1359,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1360,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1361,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1376,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1389,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1394,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1395,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1406,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1407,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1408,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1412,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1413,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1414,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1419,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1420,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1421,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1422,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1423,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,1424,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/tests/notify.rs,13,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/sync/tests/notify.rs,22,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/sync/tests/notify.rs,26,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/sync/tests/notify.rs,30,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/sync/tests/notify.rs,38,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/sync/tests/loom_atomic_waker.rs,56,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/tests/atomic_waker.rs,64,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/tests/atomic_waker.rs,65,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,116,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,254,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,329,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,499,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,511,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,668,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,669,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,670,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,671,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,672,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,673,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,674,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,675,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,676,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,677,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,678,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,679,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,680,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,681,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,682,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,702,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,716,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,765,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,773,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/batch_semaphore.rs,777,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,149,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,150,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,154,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,155,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,158,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,164,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,170,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,171,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,172,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,173,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,183,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,184,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,185,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,186,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,1076,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,1077,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,1078,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock.rs,1079,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/loom/std/atomic_u16.rs,11,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/loom/std/atomic_u16.rs,12,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/loom/std/atomic_u16.rs,28,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/loom/std/atomic_u16.rs,38,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/loom/std/atomic_u16.rs,39,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/loom/std/atomic_usize.rs,11,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/loom/std/atomic_usize.rs,12,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/loom/std/atomic_usize.rs,28,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/loom/std/atomic_usize.rs,34,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/loom/std/atomic_usize.rs,43,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/loom/std/atomic_usize.rs,44,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/loom/std/atomic_usize.rs,51,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/loom/std/atomic_u32.rs,11,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/loom/std/atomic_u32.rs,12,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/loom/std/atomic_u32.rs,28,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/loom/std/atomic_u32.rs,38,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/loom/std/atomic_u32.rs,39,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/support/signal.rs,4,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/support/signal.rs,5,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/support/signal.rs,6,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/support/signal.rs,7,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/support/signal.rs,8,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/support/signal.rs,9,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/support/io_vec.rs,31,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/support/leaked_buffers.rs,4,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/support/leaked_buffers.rs,20,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_take.rs,60,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/process_raw_handle.rs,22,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read.rs,63,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/uds_cred.rs,21,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/uds_cred.rs,22,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_buf_reader.rs,315,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,37,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,56,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,75,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,85,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,95,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,96,mem::zeroed,HIGH: mem::zeroed() can lead to undefined behavior,Avoid unless you know what you're doing
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,97,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,105,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,124,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,151,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,155,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,169,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,212,mem::zeroed,HIGH: mem::zeroed() can lead to undefined behavior,Avoid unless you know what you're doing
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,218,raw_pointers,HIGH: Pointer arithmetic without bounds check,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,219,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,226,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,236,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,237,mem::zeroed,HIGH: mem::zeroed() can lead to undefined behavior,Avoid unless you know what you're doing
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,238,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,246,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,267,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,290,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_poll_aio.rs,311,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,760,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,761,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,762,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,763,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,764,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,765,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,766,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,767,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,768,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,769,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,863,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,894,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,895,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,896,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,897,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,898,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,899,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,900,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,901,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,902,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,903,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,913,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,933,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/io_async_fd.rs,939,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/tests/fs_file.rs,273,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,48,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,49,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,50,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,53,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,54,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,55,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,58,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,59,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,60,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,69,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,70,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,71,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,83,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,84,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/tests/io_read_buf.rs,85,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-stream/src/empty.rs,13,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-stream/src/empty.rs,14,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-stream/src/pending.rs,13,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-stream/src/pending.rs,14,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-test/src/task.rs,194,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-test/src/task.rs,195,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-test/src/task.rs,196,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-test/src/task.rs,197,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-test/src/task.rs,253,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-test/src/task.rs,257,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio-test/src/task.rs,261,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio-test/src/task.rs,270,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio-test/src/task.rs,275,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio-test/src/task.rs,283,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio-util/src/util/maybe_dangling.rs,33,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/util/maybe_dangling.rs,48,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/util/poll_buf.rs,61,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/util/poll_buf.rs,73,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/util/poll_buf.rs,74,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/util/poll_buf.rs,75,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/udp/frame.rs,86,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/udp/frame.rs,97,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/io/stream_reader.rs,321,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/io/stream_reader.rs,323,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/io/read_arc.rs,33,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio-util/src/io/read_arc.rs,43,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio-util/src/either.rs,74,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/either.rs,75,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/either.rs,76,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/either.rs,77,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/either.rs,78,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/sync/cancellation_token.rs,357,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/sync/cancellation_token.rs,365,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/sync/cancellation_token.rs,398,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/sync/reusable_box.rs,93,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/sync/reusable_box.rs,112,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio-util/src/sync/reusable_box.rs,118,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/sync/reusable_box.rs,124,from_raw_parts,HIGH: Creating from raw parts,Ensure proper ownership and layout
/home/kalyaan/tokio/tokio-util/src/sync/reusable_box.rs,130,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/sync/reusable_box.rs,147,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/sync/reusable_box.rs,154,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio-util/src/sync/mpsc.rs,87,mem::transmute,HIGH: mem::transmute used,Avoid unless absolutely necessary
/home/kalyaan/tokio/tokio-util/src/sync/mpsc.rs,105,other,LOW,Review for potential safety issues
